artist,album,track,overall_loudness,spectral_energy,dissonance,pitch_salience,bpm,beat_loudness,danceability,tuning_frequency,valence,arousal,aggressive,happy,party,relaxed,sad,acoustic,electronic,instrumental,timbreBright,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Manchester Orchestra,HOPE,The Mansion,-12.9252052307,,,,146.06930542,0.0281394831836,0.906266272068,438.984558105,3.415376,3.211187,0.0673299,0.00042987500000000003,0.99753094,6.91554e-4,0.7986628,0.0444781,0.85979456,0.10971688,0.46682474,173,5.58,53.87,81.8,3.43,173,8.09,94.8,76.88,60.69,27.75,17.92,8.09,2.31,3.47,2.89,0.58,9.83,16.18,8.09,0,6.94,8.67,6.36,4.62,5.2,20.23,4.05,1.73,3.47,2.89,0,0.58,20.81,4.62,16.18,5.78,2.31,2.31,3.47,1.73,4.05,1.73,2.31,0,2.31,0,0,0,0,0,0,0,19.65,5.78,0.58,0.58,0,1.73,2.89,13.87,0.58,0,0.58,5.2,0,0,0,0,1.16,0,0,0,0,1.16,1.73,0,0,0,0,0,0,0,0.58,0,0.58,0.58,0,0,0,0,0,0,6.94,10.4,0,1.16,6.36,2.31,0,0,2.89,8.09,5.78,1.16,0.58,0,0,0.58,0,8.67,0,1.73,0,0,5.78,1.16,0
Manchester Orchestra,HOPE,The Ocean,-13.7618112564,,,,102.978599548,0.0230616107583,0.885744512081,439.745910645,3.432351,3.2574253,0.09084587,6.74246e-4,0.99838954,0.001460744,0.75045884,0.06366719,0.7873852,0.08544661,0.4574219,115,17.87,14.97,94.54,61.25,57.5,4.35,93.04,78.26,62.61,25.22,13.04,8.7,0.87,3.48,0,0,12.17,20.87,9.57,1.74,12.17,10.43,7.83,2.61,4.35,24.35,2.61,2.61,2.61,0.87,0.87,0.87,9.57,3.48,6.09,3.48,1.74,0.87,0.87,0,0.87,0,5.22,3.48,0.87,1.74,1.74,0,0,0,0,0.87,11.3,6.09,0,0,0,0,2.61,5.22,0,0,0,0,0,0,0,0,5.22,0,0.87,2.61,0,1.74,4.35,0.87,0,0,0,0,0,0,2.61,0,0.87,0,0,0,0,0,0,0,11.3,9.57,0,2.61,6.96,0,0,0.87,5.22,1.74,13.04,3.48,0,0,0,0,0,16.52,0,6.96,0.87,0,8.7,0,0
Manchester Orchestra,HOPE,Top Notch,-13.9357042313,,,,113.875862122,0.0311248600483,0.996554374695,440,3.5792449,3.3010569,0.21518679,8.08255e-4,0.9946913,0.001847064,0.65689874,0.123139195,0.7585862,0.22209644,0.46701258,184,9.71,49.76,74.45,6.28,92,8.7,94.02,78.26,64.67,22.83,8.7,2.72,2.17,1.63,1.09,1.09,14.13,19.57,4.35,2.17,12.5,8.15,7.07,8.15,4.35,20.65,1.09,7.07,4.35,2.72,1.63,0,22.83,9.24,13.59,5.98,3.26,1.63,1.63,1.09,2.72,0,1.63,0,1.63,0.54,0,0.54,0,0,0,0,9.78,2.17,0,0,0,0.54,1.09,7.61,0.54,0,0,1.63,0,0,0,0,1.63,0,0.54,0,0,1.09,2.72,1.09,0.54,0,0,0,0,0,0.54,0,0,1.09,0,0,0,0,0,1.63,5.43,12.5,1.63,1.09,8.15,2.17,1.09,0,3.8,3.26,7.07,1.09,0,0,0,0,0,5.98,0,0,0,0.54,4.35,1.09,0
Manchester Orchestra,HOPE,Trees,-12.6723766327,,,,148.584854126,0.0574102401733,0.87904125452,435.952270508,3.4455795,3.1660311,0.41334313,3.0218e-4,0.97138906,0.003670645,0.94918954,0.001224231,0.90444595,0.14692491,0.46470007,257,31.39,58.59,29.64,4.78,257,8.56,99.22,89.88,54.47,23.74,21.79,12.06,0,9.34,0,0.39,1.95,3.89,0.78,0,15.95,3.11,5.45,5.84,1.56,29.96,3.5,3.5,1.17,0,0.78,0.39,22.57,0,22.57,5.84,1.56,12.84,0.39,0,2.33,0,3.5,0.78,2.72,1.95,0.78,1.17,0,0.39,0,0,12.45,2.72,0,0,0,0,2.33,9.73,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0,5.84,0.39,0,0,0.39,0,0,0,0,0.78,11.67,1.17,1.17,0,0,0,0.39,0,7.39,7.78,0,2.72,1.95,0.39,0,2.72,3.11,13.23,5.06,2.72,7,0.78,1.56,4.67,0,8.17,0,5.06,0,0,2.33,0.78,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Alice and Interiors,-8.94456100464,,,,126.052055359,0.0316541828215,1.09924006462,434.193115234,4.8179946,3.877042,0.59727216,0.005590214,0.95521027,0.40669328,0.589272,0.046302963,0.84725726,0.23352134,0.4794314,240,1,71.38,71.5,15.56,24,5,96.67,88.75,67.5,26.25,20.42,10,1.25,9.17,0,0,5.83,14.17,6.67,0,7.08,20.83,7.92,4.58,3.75,30.42,8.75,1.25,3.33,1.67,1.67,0,14.58,6.67,7.92,1.67,1.67,1.67,1.25,0.42,2.08,0,7.92,3.33,3.75,2.08,0.83,1.25,0,0,0,0.83,17.92,6.25,1.25,0.42,0,2.5,1.67,11.67,0,0,0.42,0.83,0.42,0,0,0.42,2.08,1.25,0,0,0,0.83,1.67,0.42,0,0,0,0,0,0,0.83,1.25,0,0.42,0,0,0.42,0,0,0.83,6.25,8.33,0.83,1.25,2.5,0.83,2.92,1.67,5.42,4.58,11.25,2.5,2.92,0.83,1.67,0.42,0,15.42,2.92,2.08,0.83,0,9.58,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Colly Strings,-8.80222511292,,,,120.168083191,0.0221478138119,1.05461323261,439.745910645,4.255327,3.515124,0.35188365,0.00211761,0.99228626,0.112702966,0.51382136,0.0709268,0.6131665,0.23960498,0.46770695,318,15.63,65.98,50.86,43.68,159,12.58,88.36,74.21,59.75,22.96,16.35,6.92,1.89,7.23,0.31,0,6.6,16.04,6.6,1.89,11.95,10.38,5.66,5.97,3.46,21.38,5.03,2.2,3.46,1.89,0.94,0.63,12.58,1.26,11.32,1.57,0.63,2.52,2.2,0.31,3.77,0,6.6,4.09,2.52,1.89,0.94,0.63,0.63,0,0,0,12.89,3.46,0.31,0.31,0,0,1.57,9.43,0,0,0.31,0,0.31,0.31,0,0,5.03,1.57,1.57,0.63,0.63,0.63,5.03,0.94,0.63,0,0,0.31,0,0,0.31,0,0.31,0.94,0,0,0,0,0.63,0,4.72,10.06,0,1.89,4.72,3.14,0.31,0.63,2.2,5.03,8.18,1.89,0.63,0,0.63,0,0,14.78,0,6.92,0.31,0,6.92,0.63,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Don't Let Them See You Cry,-24.3416633606,,,,137.288452148,0.0267076734453,0.990426659584,441.272583008,3.6742346,3.611843,0.08352832,0.001871367,0.990205,0.002476317,0.28957915,0.21016295,0.48384285,0.2978312,0.47786084,97,5.96,90.32,84.49,34.77,97,6.19,88.66,76.29,60.82,26.8,22.68,9.28,1.03,8.25,0,4.12,4.12,10.31,5.15,0,10.31,2.06,8.25,14.43,1.03,15.46,2.06,1.03,7.22,4.12,1.03,2.06,4.12,0,4.12,1.03,1.03,0,0,0,2.06,0,3.09,2.06,1.03,2.06,1.03,1.03,0,0,1.03,0,23.71,9.28,0,0,0,0,5.15,13.4,0,0,0,0,0,0,0,0,1.03,1.03,0,0,0,0,4.12,1.03,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,3.09,6.19,9.28,0,2.06,5.15,3.09,0,0,4.12,1.03,3.09,1.03,1.03,1.03,0,0,0,3.09,0,0,0,0,3.09,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Golden Ticket,-9.63086700439,,,,163.980422974,0.0295423641801,0.924847662449,440,4.4533696,3.54155,0.5614908,0.003840619,0.99461406,0.24374726,0.57624656,0.27124748,0.6238064,0.29332998,0.48226565,205,4.1,16.2,93.2,66.36,68.33,11.71,91.22,77.56,59.51,26.83,16.1,11.22,1.95,2.93,0,0,10.73,17.56,5.37,0.49,7.32,7.8,9.76,5.37,2.44,20.98,4.39,2.93,4.39,2.44,1.46,0.49,14.63,2.93,11.71,3.41,2.44,0.98,0.98,1.95,1.95,0,6.83,4.88,1.95,0.98,0.98,0,0,0,0,0,14.15,8.78,2.44,1.46,0,1.46,1.46,5.85,0.49,0,0,0.49,0,0,0,0,1.46,0,0.49,0,0.49,0.49,0.98,0,0,0,0,0,0,0.49,0,0,0.49,1.95,0.49,0.49,0,0.49,0,0,8.29,6.34,1.95,0.98,2.44,0.49,0.49,0,7.32,6.83,4.39,4.88,0.98,0,0.98,0,0,11.71,2.93,2.93,0.49,0,3.41,1.95,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,I Can Barely Breathe,-8.67120075226,,,,115.73764801,0.033711463213,1.00390946865,434.193115234,4.5305223,3.6280048,0.65970343,0.002302891,0.9800847,0.27054653,0.7458627,0.05281774,0.8326569,0.16230297,0.46304983,242,1.96,77.16,99,6.16,48.4,11.57,91.32,77.27,59.09,24.38,19.01,8.68,4.13,4.55,0,1.65,5.37,11.16,6.2,0,6.2,11.16,8.26,11.16,1.24,25.21,4.96,1.24,4.13,4.13,0,0,19.83,2.48,17.36,4.96,4.55,3.31,3.72,0,3.72,0,1.65,0,1.65,0,0,0,0,0,0,0,14.88,3.31,0,0,0,1.24,1.65,11.57,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,4.55,0.41,0,0,0,0,0,0.41,2.07,0,0,0.83,0,0,0,0,0.41,0,6.61,17.77,1.24,7.02,7.85,2.89,0.41,0.41,7.02,7.85,5.79,0.41,0.83,0.83,0,0,0,14.46,0,2.48,1.65,0,8.68,1.65,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,I Can Fell Your Pain,-21.2053356171,,,,97.3290100098,0.0197941511869,0.889132142067,441.272583008,3.6205802,3.766835,0.083909824,0.001882948,0.98583007,0.007713552,0.28835586,0.11328807,0.4921913,0.31680608,0.48090425,145,20.17,36.1,92.88,20.23,72.5,8.28,97.24,77.24,64.14,28.28,22.07,13.1,1.38,6.21,0.69,0.69,6.21,19.31,2.76,0,15.86,7.59,2.07,6.9,1.38,17.24,4.83,0.69,2.76,2.07,0.69,0,15.17,3.45,11.72,2.07,2.07,3.45,0.69,0,3.45,0,7.59,3.45,3.45,3.45,0.69,2.76,0.69,0,0,0.69,15.17,5.52,0,0.69,0,0.69,2.76,10.34,0.69,0,0.69,0.69,0,0,0,0,2.07,0,0,0,0,2.07,10.34,2.07,2.07,0,0,0,0,1.38,1.38,0,0,1.38,0,0,0,0,2.07,0,6.21,16.55,0.69,2.76,8.28,1.38,0,4.14,0.69,7.59,4.83,1.38,0,0,0,0,0,5.52,0,2.76,0.69,0,2.07,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Now That You're Home,-8.97364139557,,,,146.975021362,0.039353530854,1.01421427727,434.193115234,4.8774095,3.5885515,0.63162667,0.002023982,0.96632,0.40869316,0.70497876,0.07346475,0.84659123,0.22682908,0.47105584,210,1,67.92,80.49,78.85,42,2.86,98.1,81.9,62.86,27.14,19.05,9.52,2.38,7.14,0,0,8.1,11.43,0.95,0,8.57,21.43,9.05,5.71,3.81,33.81,7.62,1.43,6.19,2.38,2.38,1.43,11.9,0.95,10.95,0.48,0.48,6.19,2.38,0,2.86,0,9.52,6.67,2.86,4.29,2.38,1.9,0,0,0,0,16.19,4.76,1.9,0,0,0.95,0.48,11.43,0,0,0,1.9,0,0,0,0,4.76,0,2.86,0.48,0,1.43,1.9,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,13.81,16.19,0.48,2.86,5.71,4.76,0.48,1.9,7.62,5.24,14.29,4.29,1.9,1.9,0,0,0,19.05,0,5.71,1.9,0,11.43,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Sleeper 1972,-17.6458148956,,,,114.963920593,0.0341506935656,0.837442576885,438.984558105,3.5113268,3.613329,0.059965197,7.93686e-4,0.99297774,0.003586641,0.37459633,0.08335273,0.41987702,0.2900815,0.47029877,129,39.25,91.66,93.24,6.71,129,6.98,96.12,76.74,58.14,23.26,20.16,8.53,0,4.65,6.98,0,3.1,15.5,5.43,0,15.5,3.88,9.3,4.65,0,17.83,4.65,3.88,3.88,2.33,0,1.55,6.98,1.55,5.43,2.33,0,0,0,1.55,1.55,0,3.88,0.78,2.33,3.1,0,2.33,0,0,1.55,0,21.71,4.65,0,0,0,0,3.1,16.28,2.33,0,7.75,3.1,0,0,0,0,4.65,0,1.55,0,1.55,1.55,9.3,0,0,0,0,0,0,0.78,1.55,0,0,0,0,0,0,0,0,0,8.53,20.93,0.78,2.33,12.4,3.1,0.78,0.78,6.2,5.43,6.98,0,0,0,0,0,0,4.65,0,0.78,0.78,0,2.33,0.78,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,The Neighborhood Is Bleeding,-8.8274860382100009,,,,124.98690033,0.0412976816297,1.09044396877,434.193115234,4.9023213,3.805129,0.6111345,0.003014008,0.96373373,0.4479742,0.6620934,0.04550562,0.87409115,0.20949748,0.474192,153,11.09,9.11,88.85,39.24,30.6,14.38,89.54,75.82,61.44,20.26,16.99,11.11,0,3.27,0.65,1.96,3.27,10.46,5.23,1.31,12.42,15.03,5.23,7.19,2.61,24.84,4.58,2.61,0,0,0,0,22.22,4.58,17.65,4.58,3.27,5.23,3.27,0,3.27,0,3.92,2.61,1.31,1.31,0.65,0.65,0,0,0.65,0,6.54,0,0,0,0,0,0,6.54,0,0,0.65,0,0,0,0,0,1.31,0,1.31,0,0,0,4.58,0.65,0.65,0,0,0,0,0,1.31,0.65,0,1.31,0,0,0,0,0,0,8.5,11.11,0.65,0,6.54,1.31,1.31,0,5.23,3.27,11.11,1.96,0,0,0,0,0,16.34,0,6.54,2.61,0,7.19,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Where Have You Been,-10.682053566,,,,136.005828857,0.0594252236187,1.10482776165,434.193115234,4.1049147,3.450396,0.29905808,0.002398595,0.98248327,0.05548406,0.7426832,0.07958299,0.88616514,0.15868169,0.4723151,233,1.13,74.34,93.82,32.1,233,6.44,98.28,83.26,67.38,28.76,21.46,11.16,0,8.58,0.86,0.86,7.3,8.58,2.15,0.43,11.16,17.17,8.15,4.72,1.29,30.04,1.72,3.86,0.43,0,0,0.43,9.87,2.15,7.73,0.86,3,2.15,2.15,0,0.43,0,0.86,0.86,0,0,0,0,0,0,0,0,12.45,1.72,0,0,0,0,1.29,10.3,0,0,0,0.86,0,0,0,0,7.73,0.43,0.43,0,0,6.87,2.58,0.43,0.43,0,0,0,0,0,0.43,0,0.43,3.43,0,0,0,0,0,0,10.3,15.45,1.29,3,10.3,2.58,0.43,0,3.86,8.58,3.86,2.15,0.43,0,0,0.43,0,14.59,0,6.87,0,0,7.73,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Wolves at Night,-8.92210197449,,,,130.030181885,0.0536606013775,1.11316597462,434.193115234,4.8194294,3.7098608,0.6142052,0.005152983,0.96429026,0.34668398,0.7484118,0.02857127,0.9157668,0.21937254,0.46254456,260,4.03,49.21,24,6.78,86.67,10,88.85,75.77,60.38,29.62,21.54,13.46,0,7.31,0.77,0,8.08,9.23,3.08,0,10.77,13.85,4.23,4.23,1.54,25.77,2.69,0.77,6.15,1.15,3.85,1.15,15,1.92,13.08,0.77,2.31,5.77,3.46,0.77,0.77,0,3.08,0.77,2.31,1.92,0,1.92,0,0,1.92,0,15,5,0,0,0,0,1.92,10,0.77,0,1.54,0,0.38,0,0.38,0,1.15,0.38,0.38,0,0,0.38,3.08,0,0,0,0,0,0.38,0,0,0,0,1.54,0,0,0,0,0.38,0,5,5.77,0,0.77,2.69,2.31,0.38,0,2.31,5.38,3.46,3.08,1.54,0.77,0.77,0,0,18.85,0,8.08,0.77,0,6.92,3.08,0
Manchester Orchestra,Mean Everything To Nothing,100 Dollars (Album Version),-10.9390411377,,,,184.570068359,0.0164309125394,0.776896297932,441.017791748,3.8952591,3.7523148,0.3888058,0.005269398,0.993331,0.1632577,0.3936857,0.18752599,0.464999,0.4053479,0.45814434,108,1.78,45.54,59.49,99,108,9.26,96.3,87.04,67.59,27.78,22.22,13.89,0,8.33,0,0,5.56,10.19,3.7,1.85,9.26,12.96,8.33,6.48,1.85,20.37,10.19,4.63,0.93,0,0.93,0,13.89,2.78,11.11,3.7,1.85,4.63,0,0,0.93,0,9.26,8.33,0.93,0.93,0,0.93,0,0.93,0,0,12.96,3.7,0.93,0,0,0,2.78,9.26,0,0,0.93,0,0,0,0,0,3.7,0,1.85,0,1.85,0,0.93,0,0,0,0,0,0,0.93,0,1.85,1.85,0,0,0,0,0,0,0,4.63,6.48,0,0,4.63,0.93,0,0.93,0.93,4.63,12.04,0,0,0,0,0,0,11.11,0,5.56,0,0,4.63,0.93,0
Manchester Orchestra,Mean Everything To Nothing,Everything To Nothing (Album Version),-7.24927568436,,,,138.990463257,0.0288253426552,1.06666791439,439.491973877,5.024197,3.4630945,0.67737573,0.004017416,0.93831486,0.44212785,0.72936916,0.024674248,0.8901047,0.22304347,0.4449076,141,1,1,98.71,41.11,141,14.18,96.45,88.65,73.76,32.62,21.99,12.06,1.42,7.09,1.42,0,10.64,7.8,4.96,0.71,10.64,11.35,7.8,5.67,9.93,28.37,3.55,1.42,2.13,2.13,0,0,25.53,8.51,17.02,3.55,0,0.71,0.71,0.71,7.09,0,2.84,2.13,0.71,0,0,0,0,0,0,0,9.22,2.84,0,0,0.71,0,2.13,6.38,0.71,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,7.8,7.8,0,1.42,3.55,2.13,0.71,0.71,4.96,3.55,11.35,2.13,0.71,0,0.71,0,0,12.77,0,2.84,0,0,8.51,1.42,0
Manchester Orchestra,Mean Everything To Nothing,I've Got Friends (Album Version),-7.42916584015,,,,164.229492188,0.0408810824156,1.08076381683,439.745910645,5.386148,3.36775,0.76634616,0.005267151,0.9264315,0.49437895,0.92905813,0.003937228,0.9802567,0.09960836,0.464111,331,4.06,5.82,97.23,11.09,331,6.34,98.49,87.92,63.44,32.63,25.08,16.62,0,3.63,0,4.83,7.55,10.88,4.53,0.6,9.67,8.46,3.63,5.14,3.93,31.12,1.51,4.83,3.63,2.42,0.91,0.3,23.56,3.93,19.64,6.65,2.11,8.46,0.6,0,2.72,0,1.51,0.3,1.21,0.3,0,0,0,0,0,0,12.69,1.81,0,0,0,0,1.81,10.88,0,2.42,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.6,0,0,0,0,0,0,0,0,2.42,5.14,2.72,0,0,0,0,0,0,14.2,9.97,0,0.3,8.76,0.3,0.3,0,2.11,5.14,3.63,1.51,0.3,0,0,0.3,0,10.57,0,3.02,0,0,6.95,0.6,0
Manchester Orchestra,Mean Everything To Nothing,I Can Feel a Hot One (Album Version),-11.9104738235,,,,123.754829407,0.0475223399699,0.926977753639,443.572570801,3.7414904,3.2854455,0.24191983,0.00106755,0.98945946,0.038989365,0.5349667,0.20593463,0.7004006,0.30753085,0.4614259,302,26.52,11.54,88.84,34.17,75.5,9.27,92.38,80.79,62.25,21.52,15.89,11.59,0,3.97,0.33,0,5.63,16.23,8.28,0.99,11.92,10.93,4.97,5.96,1.66,24.17,7.28,4.3,1.32,0.33,0.33,0.66,13.25,0.99,12.25,4.3,1.32,3.64,0.99,0.33,2.32,0.33,5.3,2.98,1.99,2.32,0.66,1.66,0.99,0,0.66,0.33,8.94,2.98,0,0,0,0.33,2.32,5.63,0.33,0,0.66,0.99,0,0,0,0,1.32,0,0.33,0,0,0.99,3.97,0.66,0.33,0,0,0,0,0,0,0.99,0.99,0.99,0,0.99,0,0,0,0,6.29,11.26,0,0,5.63,0.99,1.99,2.65,4.97,9.27,3.97,1.99,0.66,0,0.66,0,0,5.63,0,1.66,0.99,0,2.98,0,0
Manchester Orchestra,Mean Everything To Nothing,In My Teeth (Album Version),-7.6323184967,,,,128.622024536,0.0422165989876,1.12395393848,440.508636475,5.1435466,3.1674504,0.68385047,0.007636618,0.9551403,0.36200675,0.8672898,0.03731423,0.9433556,0.1533069,0.45105094,254,1,51.8,90.04,37.19,63.5,4.72,97.24,89.76,62.2,24.8,15.35,6.3,4.33,3.94,0.79,0,9.45,7.87,3.15,0.39,6.3,9.84,13.78,8.27,6.69,29.53,5.91,0.79,4.72,4.33,0.39,0,17.72,3.94,13.78,3.15,0.79,5.51,0.79,2.36,2.36,0,3.15,1.97,0.79,0.39,0.39,0,0,0,0,0.39,10.63,1.18,0,0,0,0,1.18,9.45,0,0,0,1.57,0.79,0,0.79,0,1.57,0,0,0,0,1.57,2.76,0,0,0,0,0,0,0,0.39,3.94,0.79,0,0,0,0,0,0,0,14.17,9.45,0,3.54,7.48,1.57,0,0.39,8.66,4.72,9.06,3.54,5.12,1.57,3.54,0,0,11.81,0,5.12,1.18,0,5.51,0,0
Manchester Orchestra,Mean Everything To Nothing,"Jimmy, He Whispers (Album Version)",-11.8431425095,,,,132.102584839,0.0233861524612,0.861625730991,439.491973877,3.8124218,3.6653872,0.101393245,0.00304841,0.9892305,0.029774867,0.29566503,0.17294471,0.58180785,0.36504298,0.45603245,265,7.19,95.87,26.85,49.04,265,13.96,92.08,75.85,60.38,22.26,14.34,3.77,4.91,3.02,2.64,0,7.92,17.74,8.3,0,9.43,13.58,6.42,10.19,1.13,21.89,10.57,1.13,8.68,7.92,0.38,0.38,12.08,0.75,11.32,3.4,1.13,2.26,1.13,0,3.4,0,5.66,3.77,1.89,2.64,1.13,1.51,1.13,0.38,0,0,17.74,3.4,0,0,0.38,0,2.64,13.58,3.02,0,0,5.66,0,0,0,0,2.26,0.75,0,0,0,1.51,3.02,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.38,0,3.4,9.81,0.75,0.75,4.91,1.13,1.89,0,3.4,2.26,12.08,1.89,3.77,0,3.4,0.38,0,13.58,0,0.38,0,0,10.94,2.26,0
Manchester Orchestra,Mean Everything To Nothing,My Friend Marcus (Album Version),-8.80057048798,,,,151.892745972,0.0557753965259,1.1179254055,442.804626465,4.694905,3.3706791,0.5055516,0.002598516,0.9868209,0.22383639,0.7221709,0.05988492,0.93236446,0.14297642,0.45805773,128,1,23.51,86.58,20.23,128,13.28,95.31,78.13,63.28,28.91,23.44,11.72,0.78,7.03,3.91,0,5.47,12.5,2.34,0,6.25,9.38,8.59,4.69,5.47,27.34,3.13,3.91,3.91,3.13,0.78,0,28.91,7.03,20.31,7.81,0.78,4.69,1.56,0,2.34,0,3.91,1.56,1.56,2.34,1.56,0.78,0,0,0.78,0.78,10.94,1.56,0.78,0,0,0,0,9.38,2.34,0,0,6.25,0,0,0,0,3.13,0,2.34,0.78,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.56,14.84,9.38,0,1.56,3.91,2.34,0,0.78,5.47,1.56,21.09,0,0.78,0,0,0,0.78,7.81,0,2.34,0,0,4.69,0.78,0
Manchester Orchestra,Mean Everything To Nothing,Pride (Album Version),-7.20335197449,,,,121.189483643,0.0465326458216,1.16522955894,440.254241943,5.064852,3.034708,0.8197121,6.55683e-4,0.95623887,0.39046976,0.9003585,0.006118666,0.9221414,0.14349994,0.44860044,258,25.63,1,94.11,12.18,86,6.98,88.37,78.68,61.63,30.62,16.67,15.12,0,1.16,0,0.39,13.95,20.16,12.79,2.33,7.75,6.2,1.94,6.2,0.78,18.99,5.43,6.59,1.16,0,0.39,0.78,13.57,0.78,12.79,5.04,0.78,3.88,0.39,0,4.26,0,3.88,1.55,2.33,1.16,0.78,0.39,0,0,0.39,0,5.81,3.49,0,0,0,0.39,1.94,2.33,0,0,0,0.78,0,0,0,0,0.78,0,0,0,0.78,0,5.81,0.39,0.39,0,0,0,0,0,1.55,1.94,0,0,0,0,0,0,0,0,6.2,8.14,0.39,0,3.1,1.94,2.71,0.39,3.1,2.33,6.59,0.78,0.39,0,0.39,0,0,21.32,0,13.18,0.78,0,7.36,0,0
Manchester Orchestra,Mean Everything To Nothing,Shake It Out (Album Version),-6.65051031113,,,,148.164825439,0.0441692061722,1.15865755081,441.017791748,5.460914,3.012875,0.84657335,0.003382411,0.9461255,0.5421722,0.9273376,0.001454957,0.9453613,0.15073916,0.44730756,303,7.06,27.45,97.93,3.43,43.29,4.95,94.72,85.15,67,28.05,17.16,10.56,0.99,5.61,0,0,10.89,9.24,3.63,0.33,14.52,12.54,7.26,3.96,2.31,26.73,4.62,5.28,2.97,1.65,0.66,0.99,14.19,2.64,10.89,2.64,1.32,3.63,0.66,0.66,3.3,0,2.97,0.33,2.64,1.65,0,1.65,0,0,0,0,10.23,1.65,0,0,0,0,0.66,7.26,0.33,0,0,0.33,0,0,0,0,3.3,0,1.32,0,0,1.98,4.29,1.98,0.33,0,0,0,0,0,1.32,3.96,0.33,0.99,0,0.33,1.65,0,0,0,14.85,14.52,0,1.32,10.56,2.31,0,1.65,4.62,4.29,7.59,4.29,3.96,2.97,0,0.99,0,15.51,0,8.58,1.98,0,4.95,0,0
Manchester Orchestra,Mean Everything To Nothing,The Only One (Album Version),-6.53573799133,,,,148.92288208,0.0386202223599,1.21509253979,440,5.711577,2.9344966,0.69853926,0.009388334,0.9872778,0.5894582,0.78584087,0.093893714,0.8638457,0.22453524,0.4469353,210,1,24.76,72.58,33.54,210,5.71,97.62,87.14,74.29,30.48,18.1,10,0.48,7.14,0,0,12.38,15.24,7.14,0.95,5.24,17.62,7.62,7.14,3.81,25.71,3.33,2.38,2.38,0.48,0.48,1.43,24.76,4.76,20,4.76,1.9,3.33,3.81,0.95,4.76,0,2.38,0.95,0,0.95,0.48,0,0,0,0,0.95,11.43,2.38,0,0,0,0,2.38,9.05,0.95,0,0,0.95,0,0,0,0,1.43,0,0,0,0.95,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,4.76,2.86,0,0.48,1.43,0.48,0,0.48,3.33,9.05,5.71,0.95,0.95,0,0,0.95,0,8.57,0,3.81,0,0,4.76,0,0
Manchester Orchestra,Mean Everything To Nothing,The River (Album Version),-9.04229354858,,,,143.919143677,0.0382365323603,0.977885603905,434.193115234,4.3172555,3.2445753,0.57289743,8.34396e-4,0.98256826,0.12359871,0.7709898,0.050343227,0.86541224,0.17200144,0.46464017,204,17.43,2.6,99,58.61,204,2.45,96.08,83.33,54.41,27.45,25,20.59,0.49,3.92,0,0,2.45,12.75,6.37,1.96,7.84,3.92,7.84,3.92,0,27.94,5.88,1.96,2.45,0.98,1.47,0,10.78,0.98,9.8,3.92,1.96,1.47,2.94,0,0,0,5.39,3.92,1.47,0.49,0.49,0,0,0,0,0,7.35,2.45,0,0.49,0.98,0.98,0.49,4.9,0.49,0,0,0.49,0,0,0,0,6.37,1.47,0,0.49,0.98,3.43,2.94,0,0,0,0,0,0,0,0.49,0.98,0.49,2.45,0,0,0,0,0,0,13.24,10.78,0,1.96,3.43,2.94,1.96,0.49,6.37,2.45,2.94,3.92,2.94,0,0,2.94,0,6.37,0,3.92,0,0,2.45,0,0
